2024-10-25 15:04:38,936: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-10-25 15:04:45,778: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-10-25 15:04:45,779: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-10-25 15:04:45,781: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-10-25 15:04:45,782: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-10-25 15:04:45,784: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-10-25 15:04:45
2024-10-25 15:04:45,989: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:04:53,978: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:05:17,497: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-10-25 15:05:17
2024-10-25 15:05:17,502: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-10-25 15:05:17,505: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-10-25 15:05:17,506: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-10-25 15:05:17,509: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-10-25 15:05:17
2024-10-25 15:05:17,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:05:17,515: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:05:24,667: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-10-25 15:05:24
2024-10-25 15:05:24,691: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-10-25 15:05:24,694: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-10-25 15:05:24,695: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-10-25 15:05:24,697: asyncio: INFO: [MLTrader] The market is not currently open, skipping this trading iteration
2024-10-25 15:05:24,704: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-10-25 15:05:24,710: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-10-25 15:05:24,711: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-10-25 15:05:24,715: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-10-25 15:05:24,822: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-10-25 15:05:24,829: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-10-25 15:05:24,829: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-10-25 15:05:24,838: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-10-25 15:05:24
2024-10-25 15:05:24,839: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:05:24,897: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-10-25 15:05:33,545: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-10-25 15:05:33
2024-10-25 15:05:33,550: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
